scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-07-24T11:42:00-05:00,2026-07-24,Stock,S&P500,51,AXP,American Express Co,323.79,-5.0,RSI & Puddle,319.91,-6.14,29.12,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,NASDAQ100,79,ALAB,"Astera Labs, Inc. Common Stock",298.86,-8.6,RSI & Puddle,299.0,-8.55,24.02,"2nd: MA60, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,ETF,ETF,12,IEMG,iShares Core MSCI Emerging Markets ETF,77.57,-1.12,Puddle,77.18,-1.62,33.91,"3rd: MA120, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,ETF,ETF,16,VWO,Vanguard FTSE Emerging Markets ETF,58.08,-0.03,Puddle,57.81,-0.5,35.32,"3rd: MA120, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,"S&P500,NASDAQ100",S14/N12,AMD,Advanced Micro Devices Inc,534.58,-0.95,Puddle,526.38,-2.47,44.86,"1st: MA20, 10% cash"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,NASDAQ100,14,ASML,ASML Holding NV,1780.71,-1.24,Puddle,1768.0,-1.94,44.02,"1st: MA20, 10% cash"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,"S&P500,NASDAQ100",S43/N23,KLAC,KLA Corp,214.07,-2.13,Puddle,211.33,-3.38,38.59,"2nd: MA60, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,"S&P500,NASDAQ100",S65/N33,WDC,Western Digital Corp,529.69,-5.12,Puddle,527.2,-5.57,42.82,"2nd: MA60, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,"S&P500,NASDAQ100",S66/N34,ADI,Analog Devices Inc,371.49,-2.29,Puddle,370.6,-2.52,40.25,"3rd: MA120, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,"S&P500,NASDAQ100",S68/N35,QCOM,QUALCOMM Inc,168.93,-1.27,Puddle,167.77,-1.95,30.49,"3rd: MA120, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,"S&P500,NASDAQ100",S78/N37,GILD,Gilead Sciences Inc,130.09,-0.59,Puddle,130.38,-0.37,51.3,"1st: MA20, 10% cash"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,NASDAQ100,44,PDD,PDD Holdings Inc. American Depositary Shares,82.76,-0.65,Puddle,82.5,-0.96,46.42,"1st: MA20, 10% cash"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,S&P500,46,WFC,Wells Fargo & Co,86.69,0.59,Puddle,86.16,-0.03,45.36,"1st: MA20, 10% cash"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,NASDAQ100,69,MPWR,"Monolithic Power Systems, Inc.",1351.79,-3.25,Puddle,1332.6,-4.62,48.82,"3rd: MA120, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,NASDAQ100,72,LITE,Lumentum Holdings Inc. Common Stock,773.35,-7.23,Puddle,774.6,-7.08,54.12,"3rd: MA120, 50% cash, 5d"
2026-07-24T11:42:00-05:00,2026-07-24,Stock,NASDAQ100,78,NBIS,Nebius Group N.V. Class A Ordinary Shares,202.15,-8.52,Puddle,197.81,-10.48,45.63,"2nd: MA60, 50% cash, 5d"
