scan_timestamp_ct,date,asset_type,universe,rank,ticker,company_name,price,price_change_pct,signal,close,change_pct,rsi,puddle
2026-06-24T14:47:00-05:00,2026-06-24,Stock,S&P500,34,CVX,Chevron Corp,171.99,-2.27,RSI & Puddle,171.19,-2.72,24.25,"4th: MA200, RSI<=30, 100% cash, 40d"
2026-06-24T14:47:00-05:00,2026-06-24,ETF,ETF,28,EFA,iShares MSCI EAFE ETF,102.11,-0.35,Puddle,102.37,-0.09,43.59,"2nd: MA60, 50% cash, 5d"
2026-06-24T14:47:00-05:00,2026-06-24,ETF,ETF,82,VGK,Vanguard FTSE Europe ETF,86.85,-0.36,Puddle,87.0,-0.18,45.92,"2nd: MA60, 50% cash, 5d"
2026-06-24T14:47:00-05:00,2026-06-24,Stock,NASDAQ100,13,ASML,ASML Holding NV,1749.07,-1.65,Puddle,1756.1,-1.26,51.57,"1st: MA20, 10% cash"
2026-06-24T14:47:00-05:00,2026-06-24,Stock,"S&P500,NASDAQ100",S60/N32,TMUS,T-Mobile US Inc,181.83,-1.48,Puddle,183.68,-0.48,53.52,"1st: MA20, 10% cash"
2026-06-24T14:47:00-05:00,2026-06-24,Stock,S&P500,42,PM,Philip Morris International Inc,178.15,-0.3,Puddle,177.45,-0.69,51.82,"1st: MA20, 10% cash"
2026-06-24T14:47:00-05:00,2026-06-24,Stock,S&P500,63,VZ,Verizon Communications Inc,45.74,-2.13,Puddle,45.75,-2.1,45.56,"3rd: MA120, 50% cash, 5d"
2026-06-24T14:47:00-05:00,2026-06-24,Stock,S&P500,73,SCHW,Charles Schwab Corp/The,91.69,-1.59,Puddle,91.06,-2.26,62.94,"2nd: MA60, 50% cash, 5d"
2026-06-24T14:47:00-05:00,2026-06-24,Stock,S&P500,86,BX,Blackstone Inc,112.44,-6.35,Puddle,116.5,-2.97,57.53,"1st: MA20, 10% cash"
2026-06-24T14:47:00-05:00,2026-06-24,Stock,S&P500,89,PLD,Prologis Inc,141.25,-2.75,Puddle,140.08,-3.56,47.28,"2nd: MA60, 50% cash, 5d"
2026-06-24T14:47:00-05:00,2026-06-24,Stock,NASDAQ100,94,PAYX,Paychex Inc,96.38,-1.64,Puddle,95.35,-2.69,42.37,"3rd: MA120, 50% cash, 5d"
